,date,location,hour_start,hour_end,team,level,username,red_friends,blue_friends,yellow_friends,unk_friends,raid_group_x,raid_group_y,raid_group_x.1,raid_group_y.1,raid_group_x.2,raid_group_y.2,lat,log,raid_id
19867,2018-08-17,amadora,12:43,13:28,red,37,Zlordpokemonb,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.236369,38.7601,4206
19868,2018-08-17,aviador do borel,13:34,14:19,yellow,39,Maste2436,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.236782,38.748404,4207
19869,2018-08-17,aviador do borel,13:34,14:19,blue,39,piporocker,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.236782,38.748404,4207
19870,2018-08-17,aviador do borel,13:34,14:19,blue,34,ManteigaDeLula,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.236782,38.748404,4207
19871,2018-08-17,aviador do borel,13:34,14:19,blue,34,Jacumbo,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.236782,38.748404,4207
19872,2018-08-17,capela da falagueira,15:15,16:00,red,40,Gu1lhermeSlb904,,,1.0,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.226785,38.7594,4208
19873,2018-08-17,rocket,15:27,16:12,yellow,38,Gagaspires,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.233858,38.7598,4209
19874,2018-08-17,rocket,15:27,16:12,blue,34,Goncacorr,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.233858,38.7598,4209
19875,2018-08-17,rocket,15:27,16:12,red,40,NMRPGugas,,1.0,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.233858,38.7598,4209
19876,2018-08-17,rocket,15:27,16:12,red,38,QueenAnaMar,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.233858,38.7598,4209
19877,2018-08-17,rocket,15:27,16:12,red,37,Zlordpokemonb,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.233858,38.7598,4209
19878,2018-08-17,parque infantil abel salazar,17:35,18:20,red,40,ARROOZ,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.208478,38.765748,4210
19879,2018-08-17,parque infantil abel salazar,17:35,18:20,red,40,iTzSniCK,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.208478,38.765748,4210
19880,2018-08-17,cinema lido,20:16,21:01,blue,38,Milkas123,,,,3.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.247685,38.756959,4211
19881,2018-08-18,rua elias garcia,09:42,10:27,blue,40,IsThisMajorTom,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.20903,38.753029,4212
19882,2018-08-18,menir ic16,15:23,16:08,red,40,ARROOZ,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.231666,38.784166,4213
19883,2018-08-18,estrada da falagueira,15:14,15:59,yellow,36,peterrareosa,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.226162,38.75813400000001,4214
19884,2018-08-18,estrada da falagueira,15:14,15:59,yellow,24,Ticoxande,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.226162,38.75813400000001,4214
19885,2018-08-18,estrada da falagueira,15:14,15:59,red,40,Duplicado21,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.226162,38.75813400000001,4214
19886,2018-08-18,estrada da falagueira,15:14,15:59,red,27,SkullMarcus,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.226162,38.75813400000001,4214
19887,2018-08-18,junta de freguesia do campo grande,15:26,16:11,red,40,SupremeMasterPT,,1.0,,3.0,,Areeiro,Areeiro,Areeiro,Areeiro,Areeiro,-9.1565967,38.7573331,4215
19888,2018-08-18,cinema lido,18:11,18:56,yellow,33,Picanhossauros,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.247685,38.756959,4216
19889,2018-08-18,cinema lido,18:11,18:56,blue,38,DidasVeiga,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.247685,38.756959,4216
19890,2018-08-18,cinema lido,18:11,18:56,red,40,Brocoly,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.247685,38.756959,4216
19891,2018-08-19,mural ba venda nova,11:12,11:57,blue,40,IsThisMajorTom,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.21879,38.754086,4217
19892,2018-08-19,estação queluz-belas,12:13,12:58,blue,37,Queluz75,,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.256981,38.758743,4218
19893,2018-08-19,fitness park (califa),13:31,14:16,blue,34,Troublemakerpt,,,1.0,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.189511,38.746683,4219
19894,2018-08-19,mural dos comunas - venda nova,18:18,19:03,red,40,bernassony,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.217938,38.756187,4220
19895,2018-08-19,bem vindo a telheiras - graffiti,20:06,20:51,red,40,Stultusz,,,,,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,-9.1669819,38.75975510000001,4221
19896,2018-08-20,parque central,10:18,11:03,yellow,36,peterrareosa,,,,2.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4222
19897,2018-08-20,mosaico do convento,14:38,15:23,blue,37,vicliv,1.0,,,,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,-9.1801811,38.7587501,4223
19898,2018-08-20,mosaico do convento,14:38,15:23,blue,34,Skitons,,,,,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,-9.1801811,38.7587501,4223
19899,2018-08-20,mosaico do convento,14:38,15:23,blue,31,RicAmado7,,,,,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,-9.1801811,38.7587501,4223
19900,2018-08-20,árvore da paz e do amor,17:05,17:50,yellow,39,mauro3010,,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.259439,38.75616,4224
19901,2018-08-20,árvore da paz e do amor,17:05,17:50,red,40,ARROOZ,,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.259439,38.75616,4224
19902,2018-08-20,árvore da paz e do amor,17:05,17:50,red,40,Brocoly,,,,3.0,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.259439,38.75616,4224
19903,2018-08-20,bem vindo a telheiras - graffiti,18:03,18:48,yellow,40,inesnnogueira,1.0,1.0,,,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,-9.1669819,38.75975510000001,4225
19904,2018-08-20,bem vindo a telheiras - graffiti,18:03,18:48,yellow,40,Kiooss,1.0,,,,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,-9.1669819,38.75975510000001,4225
19905,2018-08-20,bem vindo a telheiras - graffiti,18:03,18:48,blue,40,RicardoSanptlx,,,,1.0,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,-9.1669819,38.75975510000001,4225
19906,2018-08-20,bem vindo a telheiras - graffiti,18:03,18:48,red,40,Stultusz,,,,1.0,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,-9.1669819,38.75975510000001,4225
19907,2018-08-20,menir ic16,18:41,19:26,blue,35,NunoCentral,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.231666,38.784166,4226
19908,2018-08-20,menir ic16,18:41,19:26,red,37,Diogogomes90,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.231666,38.784166,4226
19909,2018-08-20,parque infantil abel salazar,20:31,21:16,blue,40,ElisabeteJesus,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.208478,38.765748,4227
19910,2018-08-20,parque infantil abel salazar,20:31,21:16,blue,40,catajesus,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.208478,38.765748,4227
19911,2018-08-20,parque infantil abel salazar,20:31,21:16,red,40,SrJMK,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.208478,38.765748,4227
19912,2018-08-21,árvore da paz e do amor,14:42,15:27,blue,36,SadikCassam,,,,1.0,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.259439,38.75616,4228
19913,2018-08-21,árvore da paz e do amor,14:42,15:27,red,40,BrunoPatricio,,,,1.0,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.259439,38.75616,4228
19914,2018-08-21,praça ernesto melo antunes,18:30,19:15,yellow,30,Bastelico,,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.242905,38.760593,4229
19915,2018-08-21,praça ernesto melo antunes,18:30,19:15,red,40,Brocoly,,,,1.0,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.242905,38.760593,4229
19916,2018-08-21,bordalo ii,19:12,19:57,red,40,Stultusz,,1.0,1.0,1.0,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,-9.1653485,38.7605791,4230
19917,2018-08-21,bordalo ii,19:12,19:57,red,39,MrStewie17,,,,,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,Telheiras/Conchas,-9.1653485,38.7605791,4230
19918,2018-08-22,pct joão anastácio rosa,08:09,08:54,blue,40,IsThisMajorTom,,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.210652,38.752655,4231
19919,2018-08-22,garden with squares,14:25,15:10,yellow,30,Bastelico,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.244864,38.757033,4232
19920,2018-08-22,garden with squares,14:25,15:10,yellow,24,Ticoxande,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.244864,38.757033,4232
19921,2018-08-22,garden with squares,14:25,15:10,red,40,BrunoPatricio,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.244864,38.757033,4232
19922,2018-08-22,parque central,16:38,17:23,yellow,36,Quadrazenho,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4233
19923,2018-08-22,parque central,16:38,17:23,yellow,30,Bastelico,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4233
19924,2018-08-22,parque central,16:38,17:23,blue,35,Goncacorr,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4233
19925,2018-08-22,parque central,16:38,17:23,red,38,QueenAnaMar,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4233
19926,2018-08-22,parque central,16:38,17:23,red,37,Zlordpokemonb,,,,2.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4233
19927,2018-08-22,clean world zone,16:17,17:02,red,40,Gu1lhermeSlb904,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.230645,38.746902,4234
19928,2018-08-22,claraboia da falagueira,17:29,18:14,blue,40,RitzMendes,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.228708,38.760177,4235
19929,2018-08-22,claraboia da falagueira,17:29,18:14,blue,35,Goncacorr,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.228708,38.760177,4235
19930,2018-08-22,claraboia da falagueira,17:29,18:14,red,38,QueenAnaMar,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.228708,38.760177,4235
19931,2018-08-23,parque silva porto (mata de benfica),10:20,11:05,yellow,33,Glind3r,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.203683,38.749108,4236
19932,2018-08-23,parque silva porto (mata de benfica),10:20,11:05,blue,40,ElisabeteJesus,,,1.0,2.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.203683,38.749108,4236
19933,2018-08-23,parque silva porto (mata de benfica),10:20,11:05,blue,40,catajesus,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.203683,38.749108,4236
19934,2018-08-23,parque silva porto (mata de benfica),10:20,11:05,blue,35,DinhaGoncalves,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.203683,38.749108,4236
19935,2018-08-23,parque silva porto (mata de benfica),10:20,11:05,blue,35,Goncacorr,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.203683,38.749108,4236
19936,2018-08-23,parque silva porto (mata de benfica),10:20,11:05,red,40,SrJMK,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.203683,38.749108,4236
19937,2018-08-23,parque silva porto (mata de benfica),10:20,11:05,red,38,QueenAnaMar,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.203683,38.749108,4236
19938,2018-08-23,parque silva porto (mata de benfica),10:20,11:05,red,25,JorgeBPC,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.203683,38.749108,4236
19939,2018-08-23,parque central,11:41,12:26,yellow,37,peterrareosa,,,,2.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4237
19940,2018-08-23,parque central,11:41,12:26,yellow,31,Bastelico,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4237
19941,2018-08-23,parque central,11:41,12:26,red,40,Brocoly,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4237
19942,2018-08-23,amadora,12:04,12:49,yellow,37,peterrareosa,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.236369,38.7601,4238
19943,2018-08-23,amadora,12:04,12:49,yellow,29,Anna917Lucy,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.236369,38.7601,4238
19944,2018-08-23,amadora,12:04,12:49,red,40,Brocoly,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.236369,38.7601,4238
19945,2018-08-23,amadora,12:04,12:49,red,37,Zlordpokemonb,,,,2.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.236369,38.7601,4238
19946,2018-08-23,human evolution,15:05,15:50,red,40,Alftrasher,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234127,38.749337,4239
19947,2018-08-23,madalena iglésia,17:03,17:48,blue,39,SportJ,,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.201863,38.749255,4240
19948,2018-08-23,estação queluz-belas,18:34,19:19,blue,39,piporocker,,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.256981,38.758743,4241
19949,2018-08-23,estação queluz-belas,18:34,19:19,red,40,danielscgo,,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.256981,38.758743,4241
19950,2018-08-23,parque silva porto (mata de benfica),20:15,21:00,red,40,BleedBoss,,1.0,,4.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.203683,38.749108,4242
19951,2018-08-23,estação correios da venda nova,20:13,20:58,red,40,ARROOZ,,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.212722,38.753476,4243
19952,2018-08-24,deusa,14:09,14:54,blue,34,Jacumbo,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.23373,38.75275,4244
19953,2018-08-24,deusa,14:09,14:54,red,40,Brocoly,,,,5.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.23373,38.75275,4244
19954,2018-08-24,deusa,14:09,14:54,red,34,Jcivil1,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.23373,38.75275,4244
19955,2018-08-24,fonte do colombo,17:31,18:16,yellow,33,Glind3r,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.188218,38.753304,4245
19956,2018-08-24,fonte do colombo,17:31,18:16,blue,35,DinhaGoncalves,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.188218,38.753304,4245
19957,2018-08-24,fonte do colombo,17:31,18:16,red,40,BrunoPatricio,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.188218,38.753304,4245
19958,2018-08-24,igreja,19:02,19:47,yellow,39,Maste2436,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.239261,38.757237,4246
19959,2018-08-24,reboleira church,19:22,20:07,yellow,39,Maste2436,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.230467,38.751458,4247
19960,2018-08-24,monumento ao bombeiro voluntario da amadora,19:25,20:10,yellow,39,Maste2436,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.233544,38.754252,4248
19961,2018-08-24,monumento ao bombeiro voluntario da amadora,19:25,20:10,blue,39,SportJ,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.233544,38.754252,4248
19962,2018-08-24,fonte antiga,19:39,20:24,blue,34,Troublemakerpt,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.20325,38.7423,4249
19963,2018-08-25,aranha,10:34,11:19,blue,39,SportJ,1.0,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.2068487405777,38.7448959665969,4250
19964,2018-08-25,aranha,10:34,11:19,blue,33,JONIB03,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.2068487405777,38.7448959665969,4250
19965,2018-08-25,parque central,11:27,12:12,yellow,33,Picanhossauros,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4251
19966,2018-08-25,parque central,11:27,12:12,yellow,31,Bastelico,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4251
19967,2018-08-25,parque central,11:27,12:12,blue,39,SoriedemGO,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4251
19968,2018-08-25,parque central,11:27,12:12,blue,39,SportJ,1.0,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4251
19969,2018-08-25,parque central,11:27,12:12,blue,39,Moita93,,,1.0,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4251
19970,2018-08-25,parque central,11:27,12:12,blue,35,DinhaGoncalves,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4251
19971,2018-08-25,parque central,11:27,12:12,blue,35,NunoCentral,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4251
19972,2018-08-25,parque central,11:27,12:12,blue,33,JONIB03,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4251
19973,2018-08-25,estação queluz-belas,13:32,14:17,yellow,40,mauro3010,1.0,1.0,,2.0,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.256981,38.758743,4252
19974,2018-08-25,deusa,15:43,16:28,blue,39,SportJ,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.23373,38.75275,4253
19975,2018-08-25,deusa,15:43,16:28,blue,39,AnyLove79,,,,2.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.23373,38.75275,4253
19976,2018-08-25,deusa,15:43,16:28,blue,38,thenemo15,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.23373,38.75275,4253
19977,2018-08-25,deusa,15:43,16:28,blue,35,Zevaz1904,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.23373,38.75275,4253
19978,2018-08-25,deusa,15:43,16:28,blue,34,ManteigaDeLula,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.23373,38.75275,4253
19979,2018-08-25,deusa,15:43,16:28,red,38,H4llucinat0r,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.23373,38.75275,4253
19980,2018-08-25,deusa,15:43,16:28,red,28,Eventta,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.23373,38.75275,4253
19981,2018-08-25,parque central,18:05,18:50,blue,39,AnyLove79,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4254
19982,2018-08-25,parque central,18:05,18:50,blue,37,SN0OP3R7,,,,1.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.234337,38.76065,4254
19983,2018-08-25,parque infantil abel salazar,18:28,19:13,blue,40,ElisabeteJesus,,,,,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.208478,38.765748,4255
19984,2018-08-25,parque infantil abel salazar,18:28,19:13,blue,40,catajesus,,,,2.0,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,Amadora/Benfica,-9.208478,38.765748,4255
