date,location,hour_start,hour_end,team,level,username,red_friends,blue_friends,yellow_friends,unk_friends,lat,log
2018-12-15,killing the dragon,13:05,13:50,blue,24,Johnnypear92,,,,,38.7470662,-9.132349000000001
2018-12-15,killing the dragon,13:05,13:50,red,40,FMBCJC,,,,,38.7470662,-9.132349000000001
2018-12-15,saldanha archway,13:29,14:14,yellow,34,MastermEmpire,,,,,38.731671500000004,-9.145805699999999
2018-12-15,saldanha archway,13:29,14:14,yellow,34,Pedrolebest,,,,,38.731671500000004,-9.145805699999999
2018-12-15,saldanha archway,13:29,14:14,blue,40,ricardoiraq,,,,,38.731671500000004,-9.145805699999999
2018-12-15,saldanha archway,13:29,14:14,blue,35,lfdamo,,,,1.0,38.731671500000004,-9.145805699999999
2018-12-15,saldanha archway,13:29,14:14,blue,35,fbernardo,,,,1.0,38.731671500000004,-9.145805699999999
2018-12-15,saldanha archway,13:29,14:14,blue,34,nirnroot20,,,,1.0,38.731671500000004,-9.145805699999999
2018-12-15,saldanha archway,13:29,14:14,blue,32,whiteCajada,,,,,38.731671500000004,-9.145805699999999
2018-12-15,saldanha archway,13:29,14:14,blue,31,nunofuckinsousa,,,,,38.731671500000004,-9.145805699999999
2018-12-15,saldanha archway,13:29,14:14,blue,24,Johnnypear92,,,,1.0,38.731671500000004,-9.145805699999999
2018-12-15,junta de freguesia penha de frança,13:42,14:27,yellow,40,PokeCorisco,,,,,38.7313664,-9.1267702
2018-12-15,junta de freguesia penha de frança,13:42,14:27,yellow,39,Jolleno,,,,1.0,38.7313664,-9.1267702
2018-12-15,junta de freguesia penha de frança,13:42,14:27,yellow,37,Tiagopitukinha2,,,,,38.7313664,-9.1267702
2018-12-15,junta de freguesia penha de frança,13:42,14:27,yellow,34,MastermEmpire,,,,,38.7313664,-9.1267702
2018-12-15,junta de freguesia penha de frança,13:42,14:27,blue,40,SmilerPortugal,,,,,38.7313664,-9.1267702
2018-12-15,junta de freguesia penha de frança,13:42,14:27,blue,24,Johnnypear92,,,,1.0,38.7313664,-9.1267702
2018-12-15,junta de freguesia penha de frança,13:42,14:27,red,37,DudaFCM7,,,,,38.7313664,-9.1267702
2018-12-15,junta de freguesia penha de frança,13:42,14:27,red,37,Tandorina,,1.0,,,38.7313664,-9.1267702
2018-12-15,junta de freguesia penha de frança,13:42,14:27,red,32,gracanelo123,,,1.0,2.0,38.7313664,-9.1267702
2018-12-15,roma areeiro (na av de roma),14:28,15:13,yellow,35,pdpt25,,,,1.0,38.745607,-9.13582622749874
2018-12-15,roma areeiro (na av de roma),14:28,15:13,yellow,34,MastermEmpire,,,,,38.745607,-9.13582622749874
2018-12-15,roma areeiro (na av de roma),14:28,15:13,yellow,34,Magnata9,,,,,38.745607,-9.13582622749874
2018-12-15,roma areeiro (na av de roma),14:28,15:13,yellow,32,ArecSandr0,,,,,38.745607,-9.13582622749874
2018-12-15,roma areeiro (na av de roma),14:28,15:13,yellow,24,Nastypiggyz,,,,,38.745607,-9.13582622749874
2018-12-15,roma areeiro (na av de roma),14:28,15:13,blue,40,Goncalogp,,,,,38.745607,-9.13582622749874
2018-12-15,roma areeiro (na av de roma),14:28,15:13,blue,40,Anuchinha,,,,,38.745607,-9.13582622749874
2018-12-15,roma areeiro (na av de roma),14:28,15:13,red,40,Patojonas,,,,,38.745607,-9.13582622749874
2018-12-15,roma areeiro (na av de roma),14:28,15:13,red,36,Jotsifo,,,,,38.745607,-9.13582622749874
2018-12-15,roma areeiro (na av de roma),14:28,15:13,red,33,CacoEvangelho,,,,1.0,38.745607,-9.13582622749874
2018-12-15,roma areeiro (na av de roma),14:28,15:13,red,28,AlexKkachi,,,,1.0,38.745607,-9.13582622749874
2018-12-15,tubes and cubes,14:38,15:23,red,40,nunesrd,,,,,38.7409364,-9.1220927
2018-12-15,mundo às costas,15:00,15:45,yellow,36,OrangeOlympus,,,,,38.737503000000004,-9.147725
2018-12-15,mundo às costas,15:00,15:45,blue,35,lfdamo,,,,1.0,38.737503000000004,-9.147725
2018-12-15,mundo às costas,15:00,15:45,blue,35,fbernardo,,,,,38.737503000000004,-9.147725
2018-12-15,mundo às costas,15:00,15:45,blue,34,nirnroot20,,,,,38.737503000000004,-9.147725
2018-12-15,mundo às costas,15:00,15:45,blue,33,anajdev,,,,,38.737503000000004,-9.147725
2018-12-15,mundo às costas,15:00,15:45,blue,33,Johnydi92,,,,,38.737503000000004,-9.147725
2018-12-15,mundo às costas,15:00,15:45,blue,32,whiteCajada,,,,,38.737503000000004,-9.147725
2018-12-15,mundo às costas,15:00,15:45,blue,31,nunofuckinsousa,,,,,38.737503000000004,-9.147725
2018-12-15,mundo às costas,15:00,15:45,blue,28,Arlrib,,,,,38.737503000000004,-9.147725
2018-12-15,mundo às costas,15:00,15:45,red,40,ARROOZ,,,,,38.737503000000004,-9.147725
2018-12-15,jardim do campo grande,15:21,16:06,yellow,40,MARTYMTEYXEYRA,,,,1.0,38.75183079999999,-9.150279600000001
2018-12-15,jardim do campo grande,15:21,16:06,yellow,39,Marcio699,,,,,38.75183079999999,-9.150279600000001
2018-12-15,jardim do campo grande,15:21,16:06,yellow,34,Magnata9,,,,,38.75183079999999,-9.150279600000001
2018-12-15,jardim do campo grande,15:21,16:06,yellow,33,umnomeassimgiro,,,,,38.75183079999999,-9.150279600000001
2018-12-15,jardim do campo grande,15:21,16:06,yellow,29,FfsDavid,,,,2.0,38.75183079999999,-9.150279600000001
2018-12-15,jardim do campo grande,15:21,16:06,blue,35,Imecomon,,,,,38.75183079999999,-9.150279600000001
2018-12-15,jardim do campo grande,15:21,16:06,red,32,blicas4u,,,,,38.75183079999999,-9.150279600000001
2018-12-15,jardim fernando pessa,15:37,16:22,yellow,40,Pekito10,,,,,38.7433792,-9.1378066
2018-12-15,jardim fernando pessa,15:37,16:22,yellow,37,JanecaPenken,,,,1.0,38.7433792,-9.1378066
2018-12-15,jardim fernando pessa,15:37,16:22,yellow,35,pdpt25,,,,2.0,38.7433792,-9.1378066
2018-12-15,jardim fernando pessa,15:37,16:22,yellow,34,MastermEmpire,,,,,38.7433792,-9.1378066
2018-12-15,jardim fernando pessa,15:37,16:22,yellow,31,Noslenchamber,,,,1.0,38.7433792,-9.1378066
2018-12-15,jardim fernando pessa,15:37,16:22,blue,40,Anuchinha,,,,,38.7433792,-9.1378066
2018-12-15,jardim fernando pessa,15:37,16:22,blue,40,Blankingdom,,,,,38.7433792,-9.1378066
2018-12-15,jardim fernando pessa,15:37,16:22,blue,33,ElCruZ17,,,,,38.7433792,-9.1378066
2018-12-15,jardim fernando pessa,15:37,16:22,blue,32,manuelmvlim,,,,,38.7433792,-9.1378066
2018-12-15,jardim fernando pessa,15:37,16:22,red,40,Patojonas,,,,,38.7433792,-9.1378066
2018-12-15,jardim fernando pessa,15:37,16:22,red,35,Silina,,,,,38.7433792,-9.1378066
2018-12-15,jardim fernando pessa,15:37,16:22,red,33,CacoEvangelho,,,,,38.7433792,-9.1378066
2018-12-15,praça de londres - igreja,15:45,16:30,yellow,37,Tiagopitukinha2,,,,,38.740437799999995,-9.1376589
2018-12-15,praça de londres - igreja,15:45,16:30,yellow,35,Charlal1,,,,,38.740437799999995,-9.1376589
2018-12-15,praça de londres - igreja,15:45,16:30,yellow,34,MastermEmpire,,,,,38.740437799999995,-9.1376589
2018-12-15,praça de londres - igreja,15:45,16:30,yellow,33,umnomeassimgiro,,,,,38.740437799999995,-9.1376589
2018-12-15,praça de londres - igreja,15:45,16:30,blue,35,fbernardo,,,,,38.740437799999995,-9.1376589
2018-12-15,praça de londres - igreja,15:45,16:30,blue,33,Johnydi92,,,,,38.740437799999995,-9.1376589
2018-12-15,praça de londres - igreja,15:45,16:30,blue,33,NicoAndThe9rs,,,,1.0,38.740437799999995,-9.1376589
2018-12-15,praça de londres - igreja,15:45,16:30,blue,33,anajdev,,,,,38.740437799999995,-9.1376589
2018-12-15,praça de londres - igreja,15:45,16:30,blue,32,manuelmvlim,,,,,38.740437799999995,-9.1376589
2018-12-15,praça de londres - igreja,15:45,16:30,red,40,ARROOZ,,,,,38.740437799999995,-9.1376589
2018-12-15,casa da moeda,16:17,17:02,yellow,34,MastermEmpire,,,,,38.736748799999994,-9.1423021
2018-12-15,casa da moeda,16:17,17:02,yellow,33,umnomeassimgiro,,,,,38.736748799999994,-9.1423021
2018-12-15,casa da moeda,16:17,17:02,blue,40,ricardoiraq,,,,,38.736748799999994,-9.1423021
2018-12-15,casa da moeda,16:17,17:02,blue,37,jakie67,1.0,,,,38.736748799999994,-9.1423021
2018-12-15,casa da moeda,16:17,17:02,blue,36,fli0dhais,,,,1.0,38.736748799999994,-9.1423021
2018-12-15,casa da moeda,16:17,17:02,blue,34,nirnroot20,,,,,38.736748799999994,-9.1423021
2018-12-15,casa da moeda,16:17,17:02,blue,33,NicoAndThe9rs,,,,1.0,38.736748799999994,-9.1423021
2018-12-15,casa da moeda,16:17,17:02,blue,32,munhenhos,,,,1.0,38.736748799999994,-9.1423021
2018-12-15,casa da moeda,16:17,17:02,blue,32,manuelmvlim,,,,,38.736748799999994,-9.1423021
2018-12-15,casa da moeda,16:17,17:02,blue,31,nunofuckinsousa,,,,,38.736748799999994,-9.1423021
2018-12-15,casa da moeda,16:17,17:02,red,40,ARROOZ,,,,,38.736748799999994,-9.1423021
2018-12-15,alameda fonte monumental,16:39,17:24,yellow,40,PokeCorisco,,,,,38.7373201,-9.1302989
2018-12-15,alameda fonte monumental,16:39,17:24,yellow,40,MARTYMTEYXEYRA,,1.0,,,38.7373201,-9.1302989
2018-12-15,alameda fonte monumental,16:39,17:24,yellow,39,Marcio699,,,,,38.7373201,-9.1302989
2018-12-15,alameda fonte monumental,16:39,17:24,yellow,37,JanecaPenken,,,,1.0,38.7373201,-9.1302989
2018-12-15,alameda fonte monumental,16:39,17:24,yellow,35,Charlal1,,,,,38.7373201,-9.1302989
2018-12-15,alameda fonte monumental,16:39,17:24,yellow,33,umnomeassimgiro,,,,,38.7373201,-9.1302989
2018-12-15,alameda fonte monumental,16:39,17:24,blue,40,SmilerPortugal,,,,,38.7373201,-9.1302989
2018-12-15,alameda fonte monumental,16:39,17:24,blue,40,JoltikDQ,,,,1.0,38.7373201,-9.1302989
2018-12-15,alameda fonte monumental,16:39,17:24,red,40,Patojonas,,,,,38.7373201,-9.1302989
2018-12-15,alameda fonte monumental,16:39,17:24,red,40,BraaveHeaart,,,,,38.7373201,-9.1302989
2018-12-15,alameda fonte monumental,16:39,17:24,red,37,maetecto,,,,,38.7373201,-9.1302989
2018-12-15,alameda fonte monumental,16:39,17:24,red,37,DudaFCM7,,,,,38.7373201,-9.1302989
2018-12-15,alameda fonte monumental,16:39,17:24,red,34,mavmgm95,,,,1.0,38.7373201,-9.1302989
2018-12-15,alameda fonte monumental,16:39,17:24,red,33,Inessofia99,,,,,38.7373201,-9.1302989
2018-12-15,alameda fonte monumental,16:39,17:24,red,32,gracanelo123,,,,3.0,38.7373201,-9.1302989
2018-12-15,entrada cgd,16:30,17:15,yellow,40,JoaoVM07,,,,,38.7410828,-9.1490171
2018-12-15,entrada cgd,16:30,17:15,yellow,38,King0fH34rts,,,,,38.7410828,-9.1490171
2018-12-15,entrada cgd,16:30,17:15,yellow,34,MastermEmpire,,,,,38.7410828,-9.1490171
2018-12-15,entrada cgd,16:30,17:15,yellow,33,umnomeassimgiro,,,,,38.7410828,-9.1490171
2018-12-15,entrada cgd,16:30,17:15,blue,35,lfdamo,,,,1.0,38.7410828,-9.1490171
2018-12-15,entrada cgd,16:30,17:15,blue,33,NicoAndThe9rs,,,,1.0,38.7410828,-9.1490171
2018-12-15,entrada cgd,16:30,17:15,blue,32,manuelmvlim,,,,,38.7410828,-9.1490171
2018-12-15,entrada cgd,16:30,17:15,blue,31,nunofuckinsousa,,,,,38.7410828,-9.1490171
2018-12-15,entrada cgd,16:30,17:15,blue,28,andremao,,,,1.0,38.7410828,-9.1490171
2018-12-15,entrada cgd,16:30,17:15,red,40,matheushm07,,1.0,,,38.7410828,-9.1490171
2018-12-15,entrada cgd,16:30,17:15,red,40,preliator1997,,,,,38.7410828,-9.1490171
2018-12-15,entrada cgd,16:30,17:15,red,40,PCaeiros,,,,1.0,38.7410828,-9.1490171
2018-12-15,old tile,17:00,17:45,yellow,36,KIKmark91NL,,,,,38.7381223,-9.1546119
2018-12-15,old tile,17:00,17:45,red,40,ARROOZ,,,,,38.7381223,-9.1546119
2018-12-15,old tile,17:00,17:45,blue,40,PokeNE0N,,,,,38.7381223,-9.1546119
2018-12-15,old tile,17:00,17:45,red,40,iTzSniCK,,,,1.0,38.7381223,-9.1546119
2018-12-15,old tile,17:00,17:45,red,40,nunesrd,,,,,38.7381223,-9.1546119
2018-12-15,old tile,17:00,17:45,red,40,TinaArroyo,,,,,38.7381223,-9.1546119
2018-12-15,the gate,17:25,18:10,yellow,40,lanr912,,,,,38.7349362,-9.1528446
2018-12-15,the gate,17:25,18:10,yellow,36,KIKmark91NL,,,,,38.7349362,-9.1528446
2018-12-15,the gate,17:25,18:10,yellow,26,EderOnFire,,,,2.0,38.7349362,-9.1528446
2018-12-15,the gate,17:25,18:10,blue,40,PokeNE0N,,,,,38.7349362,-9.1528446
2018-12-15,the gate,17:25,18:10,blue,40,j0rgersn,,,,,38.7349362,-9.1528446
2018-12-15,the gate,17:25,18:10,blue,33,micaandrade2902,,,,1.0,38.7349362,-9.1528446
2018-12-15,the gate,17:25,18:10,red,40,TinaArroyo,,,,,38.7349362,-9.1528446
2018-12-15,the gate,17:25,18:10,red,40,ARROOZ,,,,,38.7349362,-9.1528446
2018-12-15,biblioteca palácio galveias,17:43,18:28,yellow,40,pda9891,,,,,38.7416049,-9.143854699999999
2018-12-15,biblioteca palácio galveias,17:43,18:28,yellow,40,gymboy777,,,,1.0,38.7416049,-9.143854699999999
2018-12-15,biblioteca palácio galveias,17:43,18:28,yellow,37,JanecaPenken,,,,,38.7416049,-9.143854699999999
2018-12-15,biblioteca palácio galveias,17:43,18:28,yellow,34,MastermEmpire,,,,,38.7416049,-9.143854699999999
2018-12-15,biblioteca palácio galveias,17:43,18:28,yellow,30,cacanacueca,,,,,38.7416049,-9.143854699999999
2018-12-15,biblioteca palácio galveias,17:43,18:28,blue,40,MegaSharkPKMN,,,,,38.7416049,-9.143854699999999
2018-12-15,biblioteca palácio galveias,17:43,18:28,blue,36,fli0dhais,,,,1.0,38.7416049,-9.143854699999999
2018-12-15,biblioteca palácio galveias,17:43,18:28,blue,32,manuelmvlim,,,,,38.7416049,-9.143854699999999
2018-12-15,biblioteca palácio galveias,17:43,18:28,red,40,BraaveHeaart,,,,,38.7416049,-9.143854699999999
2018-12-15,biblioteca palácio galveias,17:43,18:28,red,35,Mouraolf,,,,,38.7416049,-9.143854699999999
2018-12-15,biblioteca palácio galveias,17:43,18:28,red,34,mavmgm95,,,,1.0,38.7416049,-9.143854699999999
2018-12-15,biblioteca palácio galveias,17:43,18:28,red,33,Inessofia99,,,,,38.7416049,-9.143854699999999
2018-12-15,biblioteca palácio galveias,17:43,18:28,red,32,gracanelo123,,,,2.0,38.7416049,-9.143854699999999
2018-12-15,jardim marquês de marialva,18:18,19:03,yellow,40,gymboy777,,,,1.0,38.7418856,-9.1463391
2018-12-15,jardim marquês de marialva,18:18,19:03,yellow,40,DiogoQ16,,,,2.0,38.7418856,-9.1463391
2018-12-15,jardim marquês de marialva,18:18,19:03,yellow,40,pda9891,,,,,38.7418856,-9.1463391
2018-12-15,jardim marquês de marialva,18:18,19:03,yellow,37,JanecaPenken,,,,,38.7418856,-9.1463391
2018-12-15,jardim marquês de marialva,18:18,19:03,yellow,37,Tiagopitukinha2,,,,,38.7418856,-9.1463391
2018-12-15,jardim marquês de marialva,18:18,19:03,yellow,34,MastermEmpire,,,,,38.7418856,-9.1463391
2018-12-15,jardim marquês de marialva,18:18,19:03,yellow,30,cacanacueca,,,,,38.7418856,-9.1463391
2018-12-15,jardim marquês de marialva,18:18,19:03,yellow,26,J5353,,,,,38.7418856,-9.1463391
2018-12-15,jardim marquês de marialva,18:18,19:03,blue,36,fli0dhais,,,,1.0,38.7418856,-9.1463391
2018-12-15,jardim marquês de marialva,18:18,19:03,blue,32,manuelmvlim,,,,,38.7418856,-9.1463391
2018-12-15,jardim marquês de marialva,18:18,19:03,blue,24,Johnnypear92,,,2.0,,38.7418856,-9.1463391
2018-12-15,jardim marquês de marialva,18:18,19:03,red,40,BraaveHeaart,,,,,38.7418856,-9.1463391
2018-12-15,jardim marquês de marialva,18:18,19:03,red,40,TinaArroyo,,,,,38.7418856,-9.1463391
2018-12-15,jardim marquês de marialva,18:18,19:03,red,40,ARROOZ,,,,,38.7418856,-9.1463391
2018-12-15,jardim marquês de marialva,18:18,19:03,red,36,Jotsifo,,,,,38.7418856,-9.1463391
2018-12-15,military draw,18:27,19:12,yellow,40,Gtony84,,,,,38.759252200000006,-9.155467699999999
2018-12-15,military draw,18:27,19:12,red,33,Inessofia99,,1.0,,2.0,38.759252200000006,-9.155467699999999
2018-12-15,praça de londres - igreja,19:07,19:52,red,36,Jotsifo,,,,,38.740437799999995,-9.1376589
2018-12-15,ad ephemeran gloriam,19:21,20:06,yellow,40,Golalo,,,,1.0,38.737123499999996,-9.1362427
2018-12-15,ad ephemeran gloriam,19:21,20:06,yellow,36,KIKmark91NL,,,,,38.737123499999996,-9.1362427
2018-12-15,ad ephemeran gloriam,19:21,20:06,yellow,27,PokeOstra,,,,,38.737123499999996,-9.1362427
2018-12-15,ad ephemeran gloriam,19:21,20:06,blue,36,fli0dhais,,,,1.0,38.737123499999996,-9.1362427
2018-12-15,ad ephemeran gloriam,19:21,20:06,red,40,Ionic73,,,,2.0,38.737123499999996,-9.1362427
2018-12-15,ad ephemeran gloriam,19:21,20:06,red,38,JohnMarreiros,,,,,38.737123499999996,-9.1362427
2018-12-15,ad ephemeran gloriam,19:21,20:06,red,36,Jotsifo,,,,,38.737123499999996,-9.1362427
2018-12-15,ad ephemeran gloriam,19:21,20:06,red,34,mavmgm95,,,,,38.737123499999996,-9.1362427
2018-12-15,ad ephemeran gloriam,19:21,20:06,red,32,gracanelo123,,,,2.0,38.737123499999996,-9.1362427
2018-12-15,praça de londres - igreja,19:07,19:52,yellow,34,Pedrolebest,,,,,38.740437799999995,-9.1376589
2018-12-15,praça de londres - igreja,19:07,19:52,blue,38,BinoBarbara,,,,,38.740437799999995,-9.1376589
2018-12-15,praça de londres - igreja,19:07,19:52,red,40,LLLPPPzim,,,,1.0,38.740437799999995,-9.1376589
2018-12-15,globo fcul,19:17,20:02,yellow,29,FfsDavid,,2.0,,,38.7562312,-9.1574586
2018-12-15,globo fcul,19:17,20:02,red,40,TinaArroyo,,,,,38.7562312,-9.1574586
2018-12-15,globo fcul,19:17,20:02,red,40,nunesrd,,,,,38.7562312,-9.1574586
2018-12-15,globo fcul,19:17,20:02,red,40,Skytro0per,,,,,38.7562312,-9.1574586
2018-12-15,globo fcul,19:17,20:02,yellow,40,JoaoVM07,,,,,38.7562312,-9.1574586
2018-12-15,globo fcul,19:17,20:02,blue,36,Hydroran,,,,,38.7562312,-9.1574586
2018-12-15,globo fcul,19:17,20:02,red,40,matheushm07,,,,,38.7562312,-9.1574586
2018-12-15,globo fcul,19:17,20:02,red,32,blicas4u,,,,,38.7562312,-9.1574586
2018-12-15,caixa geral de depósitos,19:24,20:09,yellow,40,gymboy777,,,,1.0,38.741729,-9.142627800000001
2018-12-15,caixa geral de depósitos,19:24,20:09,yellow,34,MastermEmpire,,,,,38.741729,-9.142627800000001
2018-12-15,caixa geral de depósitos,19:24,20:09,yellow,34,Pedrolebest,,,,,38.741729,-9.142627800000001
2018-12-15,caixa geral de depósitos,19:24,20:09,yellow,33,umnomeassimgiro,,,,,38.741729,-9.142627800000001
2018-12-15,caixa geral de depósitos,19:24,20:09,yellow,31,Etorini,,,,1.0,38.741729,-9.142627800000001
